datetime,EVI,label1,label2
2001/1/1,0.3175,0,0
2001/1/17,0.352,0,0
2001/2/2,0.4336,0,0
2001/2/18,0.3397,0,0
2001/3/6,0.3632,0,0
2001/3/22,0.3873,0,0
2001/4/7,0.375,0,0
2001/4/23,0.321,0,0
2001/5/9,0.3351,0,0
2001/5/25,0.3436,0,0
2001/6/10,0.3466,0,0
2001/6/26,0.3711,0,0
2001/7/12,0.3886,0,0
2001/7/28,0.3219,0,0
2001/8/13,0.3936,0,0
2001/8/29,0.4301,0,0
2001/9/14,0.3576,0,0
2001/9/30,0.3894,0,0
2001/10/16,0.3508,0,0
2001/11/1,0.3891,0,0
2001/11/17,0.3866,0,0
2001/12/3,0.349,0,0
2001/12/19,0.4116,0,0
2002/1/1,0.2566,1,0
2002/1/17,0.1656,0,0
2002/2/2,0.1849,0,0
2002/2/18,0.1756,0,0
2002/3/6,0.2145,0,0
2002/3/22,0.2241,0,0
2002/4/7,0.1945,0,0
2002/4/23,0.2759,0,0
2002/5/9,0.2732,0,0
2002/5/25,0.2702,0,0
2002/6/10,0.2353,0,0
2002/6/26,0.2605,0,0
2002/7/12,0.263,0,0
2002/7/28,0.2439,0,0
2002/8/13,0.2669,0,0
2002/8/29,0.2598,0,0
2002/9/14,0.2616,0,0
2002/9/30,0.2672,0,0
2002/10/16,0.2825,0,0
2002/11/1,0.2772,0,0
2002/11/17,0.2245,0,0
2002/12/3,0.2441,0,0
2002/12/19,0.3125,0,0
2003/1/1,0.236,0,0
2003/1/17,0.2282,0,0
2003/2/2,0.3406,0,0
2003/2/18,0.2896,0,0
2003/3/6,0.3258,0,0
2003/3/22,0.3113,0,0
2003/4/7,0.25,0,0
2003/4/23,0.2496,0,0
2003/5/9,0.2627,0,0
2003/5/25,0.2657,0,0
2003/6/10,0.2681,0,0
2003/6/26,0.3093,0,0
2003/7/12,0.2711,0,0
2003/7/28,0.269,0,0
2003/8/13,0.2794,0,0
2003/8/29,0.2781,0,0
2003/9/14,0.2836,0,0
2003/9/30,0.2774,0,0
2003/10/16,0.3426,0,0
2003/11/1,0.2798,0,0
2003/11/17,0.3169,0,0
2003/12/3,0.2785,0,0
2003/12/19,0.2907,0,0
2004/1/1,0.3989,0,0
2004/1/17,0.2991,0,0
2004/2/2,0.3404,0,0
2004/2/18,0.2981,0,0
2004/3/5,0.2935,0,0
2004/3/21,0.3189,0,0
2004/4/6,0.2929,0,0
2004/4/22,0.299,0,0
2004/5/8,0.316,0,0
2004/5/24,0.295,0,0
2004/6/9,0.278,0,0
2004/6/25,0.3185,0,0
2004/7/11,0.2837,0,0
2004/7/27,0.2961,0,0
2004/8/12,0.3489,0,0
2004/8/28,0.3146,0,0
2004/9/13,0.2894,0,0
2004/9/29,0.317,0,0
2004/10/15,0.2803,0,0
2004/10/31,0.2903,0,0
2004/11/16,0.3857,0,0
2004/12/2,0.3224,0,0
2004/12/18,0.3122,0,0
2005/1/1,0.3148,0,0
2005/1/17,0.3101,0,0
2005/2/2,0.325,0,0
2005/2/18,0.3702,0,0
2005/3/6,0.33,0,0
2005/3/22,0.3233,0,0
2005/4/7,0.3251,0,0
2005/4/23,0.3113,0,0
2005/5/9,0.284,0,0
2005/5/25,0.329,0,0
2005/6/10,0.3016,0,0
2005/6/26,0.3268,0,0
2005/7/12,0.3204,0,0
2005/7/28,0.3069,0,0
2005/8/13,0.3121,0,0
2005/8/29,0.319,0,0
2005/9/14,0.3464,0,0
2005/9/30,0.3147,0,0
2005/10/16,0.4161,0,0
2005/11/1,0.3516,0,0
2005/11/17,0.3024,0,0
2005/12/3,0.3738,0,0
2005/12/19,0.3827,0,0
2006/1/1,0.3833,0,0
2006/1/17,0.4268,0,0
2006/2/2,0.3207,0,0
2006/2/18,0.3514,0,0
2006/3/6,0.3704,0,0
2006/3/22,0.3531,0,0
2006/4/7,0.3382,0,0
2006/4/23,0.338,0,0
2006/5/9,0.3645,0,0
2006/5/25,0.3473,0,0
2006/6/10,0.3456,0,0
2006/6/26,0.3241,0,0
2006/7/12,0.3276,0,0
2006/7/28,0.3335,0,0
2006/8/13,0.3294,0,0
2006/8/29,0.3593,0,0
2006/9/14,0.3404,0,0
2006/9/30,0.3362,0,0
2006/10/16,0.3757,0,0
2006/11/1,0.3606,0,0
2006/11/17,0.335,0,0
2006/12/3,0.2934,0,0
2006/12/19,0.3996,0,0
