datetime,EVI,label1,label2
2005/1/1,0.1768,0,0
2005/1/17,0.1732,0,0
2005/2/2,0.2219,0,0
2005/2/18,0.1824,0,0
2005/3/6,0.2246,0,0
2005/3/22,0.2112,0,0
2005/4/7,0.2922,0,0
2005/4/23,0.2858,0,0
2005/5/9,0.301,0,0
2005/5/25,0.2845,0,0
2005/6/10,0.2511,0,0
2005/6/26,0.2594,0,0
2005/7/12,0.238,0,0
2005/7/28,0.2554,0,0
2005/8/13,0.2404,0,0
2005/8/29,0.2124,0,0
2005/9/14,0.2327,0,0
2005/9/30,0.2522,0,0
2005/10/16,0.2396,0,0
2005/11/1,0.2216,0,0
2005/11/17,0.2126,0,0
2005/12/3,0.2069,0,0
2005/12/19,0.1709,0,0
2006/1/1,0.1817,0,0
2006/1/17,0.1622,0,0
2006/2/2,0.1894,0,0
2006/2/18,0.2248,0,0
2006/3/6,0.2073,0,0
2006/3/22,0.2189,0,0
2006/4/7,0.2627,0,0
2006/4/23,0.2505,0,0
2006/5/9,0.3158,0,0
2006/5/25,0.3091,0,0
2006/6/10,0.2417,0,0
2006/6/26,0.2631,0,0
2006/7/12,0.286,0,0
2006/7/28,0.2631,0,0
2006/8/13,0.2799,0,0
2006/8/29,0.2412,0,0
2006/9/14,0.2482,0,0
2006/9/30,0.2416,0,0
2006/10/16,0.235,0,0
2006/11/1,0.2304,0,0
2006/11/17,0.2419,0,0
2006/12/3,0.2083,0,0
2006/12/19,0.1712,0,0
2007/1/1,0.1869,0,0
2007/1/17,0.1589,0,0
2007/2/2,0.2891,0,0
2007/2/18,0.2315,0,0
2007/3/6,0.2711,0,0
2007/3/22,0.2228,0,0
2007/4/7,0.2548,0,0
2007/4/23,0.2829,0,0
2007/5/9,0.3154,0,0
2007/5/25,0.2531,0,0
2007/6/10,0.279,0,0
2007/6/26,0.2544,0,0
2007/7/12,0.3033,0,0
2007/7/28,0.2968,0,0
2007/8/13,0.279,0,0
2007/8/29,0.2529,0,0
2007/9/14,0.2103,0,0
2007/9/30,0.2244,0,0
2007/10/16,0.2473,0,0
2007/11/1,0.2476,0,0
2007/11/17,0.2152,0,0
2007/12/3,0.1806,0,0
2007/12/19,0.1791,0,0
2008/1/1,0.1617,0,0
2008/1/17,0.1796,0,0
2008/2/2,0.2211,0,0
2008/2/18,0.2341,0,0
2008/3/5,0.2422,0,0
2008/3/21,0.2817,0,0
2008/4/6,0.2485,0,0
2008/4/22,0.3007,0,0
2008/5/8,0.3009,0,0
2008/5/24,0.2548,0,0
2008/6/9,0.2381,0,0
2008/6/25,0.335,0,0
2008/7/11,0.3279,0,0
2008/7/27,0.3088,0,0
2008/8/12,0.2391,0,0
2008/8/28,0.2649,0,0
2008/9/13,0.2542,0,0
2008/9/29,0.2528,0,0
2008/10/15,0.2317,0,0
2008/10/31,0.2013,0,0
2008/11/16,0.2903,0,0
2008/12/2,0.1595,0,0
2008/12/18,0.1719,0,0
2009/1/1,0.1564,0,0
2009/1/17,0.1744,0,0
2009/2/2,0.1953,0,0
2009/2/18,0.1978,0,0
2009/3/6,0.2605,0,0
2009/3/22,0.2358,0,0
2009/4/7,0.3147,0,0
2009/4/23,0.2667,0,0
2009/5/9,0.2345,0,0
2009/5/25,0.3006,0,0
2009/6/10,0.2588,0,0
2009/6/26,0.2849,0,0
2009/7/12,0.3124,0,0
2009/7/28,0.1044,1,0
2009/8/13,0.0799,0,0
2009/8/29,0.111,0,0
2009/9/14,0.0991,0,0
2009/9/30,0.1087,0,0
2009/10/16,0.1007,0,0
2009/11/1,0.1015,0,0
2009/11/17,0.1079,0,0
2009/12/3,0.1317,0,0
2009/12/19,0.1188,0,0
2010/1/1,0.1188,0,0
2010/1/17,0.0898,0,0
2010/2/2,0.1454,0,0
2010/2/18,0.1092,0,0
2010/3/6,0.1448,0,0
2010/3/22,0.1185,0,0
2010/4/7,0.171,0,0
2010/4/23,0.1384,0,0
2010/5/9,0.1846,0,0
2010/5/25,0.1717,0,0
2010/6/10,0.1869,0,0
2010/6/26,0.2358,0,0
2010/7/12,0.1751,0,0
2010/7/28,0.1887,0,0
2010/8/13,0.1741,0,0
2010/8/29,0.1782,0,0
2010/9/14,0.1769,0,0
2010/9/30,0.181,0,0
2010/10/16,0.1473,0,0
2010/11/1,0.1371,0,0
2010/11/17,0.1509,0,0
2010/12/3,0.1234,0,0
2010/12/19,0.1352,0,0
