datetime,EVI,label1,label2
2012/1/1,0.1402,0,0
2012/1/17,0.1262,0,0
2012/2/2,0.2134,0,0
2012/2/18,0.1383,0,0
2012/3/5,0.1462,0,0
2012/3/21,0.1385,0,0
2012/4/6,0.1554,0,0
2012/4/22,0.2164,0,0
2012/5/8,0.2206,0,0
2012/5/24,0.2579,0,0
2012/6/9,0.3138,0,0
2012/6/25,0.3374,0,0
2012/7/11,0.3344,0,0
2012/7/27,0.3314,0,0
2012/8/12,0.3105,0,0
2012/8/28,0.2809,0,0
2012/9/13,0.2667,0,0
2012/9/29,0.2323,0,0
2012/10/15,0.2228,0,0
2012/10/31,0.0972,0,0
2012/11/16,0.084,0,0
2012/12/2,0.0087,0,0
2012/12/18,0.2518,0,0
2013/1/1,0.2518,0,0
2013/1/17,0.0763,0,0
2013/2/2,0.1236,0,0
2013/2/18,0.1325,0,0
2013/3/6,0.1201,0,0
2013/3/22,0.1286,0,0
2013/4/7,0.166,0,0
2013/4/23,0.221,0,0
2013/5/9,0.2144,0,0
2013/5/25,0.2686,0,0
2013/6/10,0.3305,0,0
2013/6/26,0.3491,0,0
2013/7/12,0.3429,0,0
2013/7/28,0.3299,0,0
2013/8/13,0.3094,0,0
2013/8/29,0.2845,0,0
2013/9/14,0.279,0,0
2013/9/30,0.2585,0,0
2013/10/16,0.1364,0,0
2013/11/1,0.1827,0,0
2013/11/17,0.1458,0,0
2013/12/3,0.113,0,0
2013/12/19,0.1108,0,0
2014/1/1,0.0207,0,0
2014/1/17,0.078,0,0
2014/2/2,0.1355,0,0
2014/2/18,0.1328,0,0
2014/3/6,0.1153,0,0
2014/3/22,0.1466,0,0
2014/4/7,0.1913,0,0
2014/4/23,0.0825,0,0
2014/5/9,0.1987,0,0
2014/5/25,0.2432,0,0
2014/6/10,0.2905,0,0
2014/6/26,0.348,0,0
2014/7/12,0.341,0,0
2014/7/28,0.3183,0,0
2014/8/13,0.295,0,0
2014/8/29,0.2583,0,0
2014/9/14,0.2401,0,0
2014/9/30,0.2459,0,0
2014/10/16,0.1933,0,0
2014/11/1,0.2361,0,0
2014/11/17,0.1525,0,0
2014/12/3,0.2744,0,0
2014/12/19,0.1487,0,0
2015/1/1,0.1799,0,0
2015/1/17,0.3397,0,0
2015/2/2,0.1548,0,0
2015/2/18,0.129,0,0
2015/3/6,0.1495,0,0
2015/3/22,0.175,0,0
2015/4/7,0.1955,0,0
2015/4/23,0.2249,0,0
2015/5/9,0.2336,0,0
2015/5/25,0.2849,0,0
2015/6/10,0.2958,0,0
2015/6/26,0.3167,0,0
2015/7/12,0.3376,0,0
2015/7/28,0.3179,0,0
2015/8/13,0.3191,0,0
2015/8/29,0.2766,0,0
2015/9/14,0.2538,0,0
2015/9/30,0.1882,0,0
2015/10/16,0.1925,0,0
2015/11/1,0.1742,0,0
2015/11/17,0.1701,0,0
2015/12/3,0.2201,0,0
2015/12/19,0.1337,0,0
2016/1/1,0.5425,0,0
2016/1/17,0.1196,0,0
2016/2/2,0.26,0,0
2016/2/18,0.27,0,0
2016/3/5,0.23,0,0
2016/3/21,0.19,0,0
2016/4/6,0.184,0,0
2016/4/22,0.2165,0,0
2016/5/8,0.0411,1,0
2016/5/24,0.0478,0,0
2016/6/9,0.0861,0,0
2016/6/25,0.1009,0,0
2016/7/11,0.1638,0,0
2016/7/27,0.113,0,0
2016/8/12,0.1565,0,0
2016/8/28,0.1993,0,0
2016/9/13,0.1523,0,0
2016/9/29,0.1409,0,0
2016/10/15,0.0087,0,0
2016/10/31,0.0728,0,0
2016/11/16,0.0735,0,0
2016/12/2,-0.0273,0,0
2016/12/18,-0.0171,0,0
2017/1/1,-0.0177,0,0
2017/1/17,-0.0307,0,0
2017/2/2,-0.038,0,0
2017/2/18,0.0078,0,0
2017/3/6,0.0224,0,0
2017/3/22,0.086,0,0
2017/4/7,0.0859,0,0
2017/4/23,0.1009,0,0
2017/5/9,0.1136,0,0
2017/5/25,0.1517,0,0
2017/6/10,0.2078,0,0
2017/6/26,0.309,0,0
2017/7/12,0.2623,0,0
2017/7/28,0.2681,0,0
2017/8/13,0.2464,0,0
2017/8/29,0.2389,0,0
2017/9/14,0.1476,0,0
2017/9/30,0.1302,0,0
2017/10/16,0.107,0,0
2017/11/1,0.0471,0,0
2017/11/17,0.026,0,0
2017/12/3,-0.0384,0,0
2017/12/19,-0.0301,0,0
