datetime,EVI,label1,label2
2014/1/1,0.2066,0,0
2014/1/17,0.2141,0,0
2014/2/2,0.2629,0,0
2014/2/18,0.2006,0,0
2014/3/6,0.2217,0,0
2014/3/22,0.2867,0,0
2014/4/7,0.2672,0,0
2014/4/23,0.301,0,0
2014/5/9,0.3114,0,0
2014/5/25,0.2984,0,0
2014/6/10,0.3351,0,0
2014/6/26,0.3158,0,0
2014/7/12,0.324,0,0
2014/7/28,0.2547,0,0
2014/8/13,0.2117,0,0
2014/8/29,0.2161,0,0
2014/9/14,0.2011,0,0
2014/9/30,0.2305,0,0
2014/10/16,0.2228,0,0
2014/11/1,0.2564,0,0
2014/11/17,0.2394,0,0
2014/12/3,0.258,0,0
2014/12/19,0.2701,0,0
2015/1/1,0.2672,0,0
2015/1/17,0.2822,0,0
2015/2/2,0.2989,0,0
2015/2/18,0.306,0,0
2015/3/6,0.3388,0,0
2015/3/22,0.311,0,0
2015/4/7,0.3178,0,0
2015/4/23,0.261,0,0
2015/5/9,0.2642,0,0
2015/5/25,0.247,0,0
2015/6/10,0.228,0,0
2015/6/26,0.2806,0,0
2015/7/12,0.2085,0,0
2015/7/28,0.2204,0,0
2015/8/13,0.2504,0,0
2015/8/29,0.2412,0,0
2015/9/14,0.1998,0,0
2015/9/30,0.2264,0,0
2015/10/16,0.2731,0,0
2015/11/1,0.2076,0,0
2015/11/17,0.2221,0,0
2015/12/3,0.2537,0,0
2015/12/19,0.1973,0,0
2016/1/1,0.2555,0,0
2016/1/17,0.2551,0,0
2016/2/2,0.2424,0,0
2016/2/18,0.2885,0,0
2016/3/5,0.3226,0,0
2016/3/21,0.3311,0,0
2016/4/6,0.334,0,0
2016/4/22,0.3448,0,0
2016/5/8,0.3832,0,0
2016/5/24,0.289,0,0
2016/6/9,0.3037,0,0
2016/6/25,0.3013,0,0
2016/7/11,0.253,0,0
2016/7/27,0.2834,0,0
2016/8/12,0.2576,0,0
2016/8/28,0.2682,0,0
2016/9/13,0.2617,0,0
2016/9/29,0.24,0,0
2016/10/15,0.245,0,0
2016/10/31,0.2291,0,0
2016/11/16,0.2232,0,0
2016/12/2,0.2167,0,0
2016/12/18,0.282,0,0
2017/1/1,0.2268,0,0
2017/1/17,0.2879,0,0
2017/2/2,0.1987,0,0
2017/2/18,0.2657,0,0
2017/3/6,0.3183,0,0
2017/3/22,0.3399,0,0
2017/4/7,0.3516,0,0
2017/4/23,0.3517,0,0
2017/5/9,0.3442,0,0
2017/5/25,0.2694,0,0
2017/6/10,0.3693,0,0
2017/6/26,0.3503,0,0
2017/7/12,0.3342,0,0
2017/7/28,0.2963,0,0
2017/8/13,0.2481,0,0
2017/8/29,0.2636,0,0
2017/9/14,0.2923,0,0
2017/9/30,0.2612,0,0
2017/10/16,0.2617,0,0
2017/11/1,0.2185,0,0
2017/11/17,0.2703,0,0
2017/12/3,0.2721,0,0
2017/12/19,0.092,1,0
2018/1/1,0.1055,0,0
2018/1/17,0.0888,0,0
2018/2/2,0.0929,0,0
2018/2/18,0.1007,0,0
2018/3/6,0.1209,0,0
2018/3/22,0.124,0,0
2018/4/7,0.1372,0,0
2018/4/23,0.1706,0,0
2018/5/9,0.1685,0,0
2018/5/25,0.2256,0,0
2018/6/10,0.2155,0,0
2018/6/26,0.2222,0,0
2018/7/12,0.1913,0,0
2018/7/28,0.2065,0,0
2018/8/13,0.1867,0,0
2018/8/29,0.1885,0,0
2018/9/14,0.1755,0,0
2018/9/30,0.1705,0,0
2018/10/16,0.1677,0,0
2018/11/1,0.1689,0,0
2018/11/17,0.1907,0,0
2018/12/3,0.1835,0,0
2018/12/19,0.2506,0,0
2019/1/1,0.2551,0,0
2019/1/17,0.3046,0,0
2019/2/2,0.3597,0,0
2019/2/18,0.3965,0,1
2019/3/6,0.429,0,0
2019/3/22,0.4835,0,0
2019/4/7,0.5379,0,0
2019/4/23,0.4249,0,0
2019/5/9,0.3887,0,0
2019/5/25,0.3319,0,0
2019/6/10,0.0871,0,0
2019/6/26,0.2909,0,0
2019/7/12,0.2971,0,0
2019/7/28,0.2656,0,0
2019/8/13,0.2985,0,0
2019/8/29,0.2507,0,0
2019/9/14,0.2323,0,0
2019/9/30,0.2267,0,0
2019/10/16,0.2233,0,0
2019/11/1,0.2308,0,0
2019/11/17,0.2629,0,0
2019/12/3,0.2455,0,0
2019/12/19,0.2222,0,0
