datetime,EVI,label1,label2
2001/1/1,0.1581,0,0
2001/1/17,0.1598,0,0
2001/2/2,0.1822,0,0
2001/2/18,0.2225,0,0
2001/3/6,0.2615,0,0
2001/3/22,0.4103,0,0
2001/4/7,0.3978,0,0
2001/4/23,0.3974,0,0
2001/5/9,0.3246,0,0
2001/5/25,0.3287,0,0
2001/6/10,0.3154,0,0
2001/6/26,0.2917,0,0
2001/7/12,0.2597,0,0
2001/7/28,0.2554,0,0
2001/8/13,0.2382,0,0
2001/8/29,0.2281,0,0
2001/9/14,0.2046,0,0
2001/9/30,0.2092,0,0
2001/10/16,0.2284,0,0
2001/11/1,0.189,0,0
2001/11/17,0.1706,0,0
2001/12/3,0.1897,0,0
2001/12/19,0.2197,0,0
2002/1/1,0.2135,0,0
2002/1/17,0.208,0,0
2002/2/2,0.209,0,0
2002/2/18,0.2032,0,0
2002/3/6,0.1994,0,0
2002/3/22,0.2251,0,0
2002/4/7,0.19,0,0
2002/4/23,0.2154,0,0
2002/5/9,0.2216,0,0
2002/5/25,0.1755,0,0
2002/6/10,0.2047,0,0
2002/6/26,0.1846,0,0
2002/7/12,0.1641,0,0
2002/7/28,0.1693,0,0
2002/8/13,0.1927,0,0
2002/8/29,0.1799,0,0
2002/9/14,0.1588,0,0
2002/9/30,0.1535,0,0
2002/10/16,0.1443,0,0
2002/11/1,0.136,0,0
2002/11/17,0.1185,0,0
2002/12/3,0.1934,0,0
2002/12/19,0.2382,0,0
2003/1/1,0.2509,0,0
2003/1/17,0.3107,0,0
2003/2/2,0.319,0,0
2003/2/18,0.3734,0,0
2003/3/6,0.3873,0,0
2003/3/22,0.3898,0,0
2003/4/7,0.3811,0,0
2003/4/23,0.3627,0,0
2003/5/9,0.3547,0,0
2003/5/25,0.3434,0,0
2003/6/10,0.3309,0,0
2003/6/26,0.2624,0,0
2003/7/12,0.2474,0,0
2003/7/28,0.242,0,0
2003/8/13,0.2282,0,0
2003/8/29,0.2166,0,0
2003/9/14,0.2077,0,0
2003/9/30,0.2072,0,0
2003/10/16,0.1937,0,0
2003/11/1,0.2014,0,0
2003/11/17,0.1753,0,0
2003/12/3,0.177,0,0
2003/12/19,0.2116,0,0
2004/1/1,0.0885,0,0
2004/1/17,0.1968,0,0
2004/2/2,0.1939,0,0
2004/2/18,0.2236,0,0
2004/3/5,0.2409,0,0
2004/3/21,0.2966,0,0
2004/4/6,0.3445,0,0
2004/4/22,0.0995,1,0
2004/5/8,0.0955,0,0
2004/5/24,0.1051,0,0
2004/6/9,0.1142,0,0
2004/6/25,0.108,0,0
2004/7/11,0.1354,0,0
2004/7/27,0.129,0,0
2004/8/12,0.1295,0,0
2004/8/28,0.1024,0,0
2004/9/13,0.1229,0,0
2004/9/29,0.1216,0,0
2004/10/15,0.1058,0,0
2004/10/31,0.1769,0,0
2004/11/16,0.215,0,0
2004/12/2,0.3164,0,0
2004/12/18,0.3717,0,0
2005/1/1,0.3964,0,0
2005/1/17,0.4417,0,0
2005/2/2,0.4614,0,0
2005/2/18,0.4937,0,0
2005/3/6,0.4221,0,0
2005/3/22,0.3886,0,0
2005/4/7,0.3539,0,0
2005/4/23,0.3561,0,0
2005/5/9,0.2818,0,0
2005/5/25,0.2724,0,0
2005/6/10,0.2791,0,0
2005/6/26,0.2157,0,0
2005/7/12,0.2194,0,0
2005/7/28,0.2203,0,0
2005/8/13,0.2116,0,0
2005/8/29,0.1988,0,0
2005/9/14,0.1896,0,0
2005/9/30,0.176,0,0
2005/10/16,0.1586,0,0
2005/11/1,0.1936,0,0
2005/11/17,0.1769,0,0
2005/12/3,0.1658,0,0
2005/12/19,0.1737,0,0
2006/1/1,0.1549,0,0
2006/1/17,0.1732,0,0
2006/2/2,0.2058,0,0
2006/2/18,0.2198,0,0
2006/3/6,0.2206,0,0
2006/3/22,0.2639,0,0
2006/4/7,0.3499,0,0
2006/4/23,0.3318,0,0
2006/5/9,0.3483,0,0
2006/5/25,0.2848,0,0
2006/6/10,0.2591,0,0
2006/6/26,0.2334,0,0
2006/7/12,0.2332,0,0
2006/7/28,0.2025,0,0
2006/8/13,0.2226,0,0
2006/8/29,0.196,0,0
2006/9/14,0.2041,0,0
2006/9/30,0.1983,0,0
2006/10/16,0.1858,0,0
2006/11/1,0.1759,0,0
2006/11/17,0.1797,0,0
2006/12/3,0.1722,0,0
2006/12/19,0.1577,0,0
