datetime,EVI,label1,label2
2015/1/1,0.1827,0,0
2015/1/17,0.1686,0,0
2015/2/2,0.1716,0,0
2015/2/18,0.1944,0,0
2015/3/6,0.1546,0,0
2015/3/22,0.2601,0,0
2015/4/7,0.2557,0,0
2015/4/23,0.2836,0,0
2015/5/9,0.4896,0,0
2015/5/25,0.5618000000000001,0,0
2015/6/10,0.5702,0,0
2015/6/26,0.5589000000000001,0,0
2015/7/12,0.4627,0,0
2015/7/28,0.5462,0,0
2015/8/13,0.5476,0,0
2015/8/29,0.5011,0,0
2015/9/14,0.4024,0,0
2015/9/30,0.4229,0,0
2015/10/16,0.2269,0,0
2015/11/1,0.2348,0,0
2015/11/17,0.1955,0,0
2015/12/3,0.2241,0,0
2015/12/19,0.1794,0,0
2016/1/1,0.1787,0,0
2016/1/17,0.1839,0,0
2016/2/2,0.2353,0,0
2016/2/18,0.2082,0,0
2016/3/5,0.1812,0,0
2016/3/21,0.2446,0,0
2016/4/6,0.2307,0,0
2016/4/22,0.2745,0,0
2016/5/8,0.471,0,0
2016/5/24,0.4501,0,0
2016/6/9,0.4253,0,0
2016/6/25,0.4673,0,0
2016/7/11,0.503,0,0
2016/7/27,0.4553,0,0
2016/8/12,0.4855,0,0
2016/8/28,0.3752,0,0
2016/9/13,0.3759,0,0
2016/9/29,0.3384,0,0
2016/10/15,0.3058,0,0
2016/10/31,0.2192,0,0
2016/11/16,0.1826,0,0
2016/12/2,0.1855,0,0
2016/12/18,0.2079,0,0
2017/1/1,0.2701,0,0
2017/1/17,0.1788,0,0
2017/2/2,0.148,0,0
2017/2/18,0.239,0,0
2017/3/6,0.1544,0,0
2017/3/22,0.1913,0,0
2017/4/7,0.2029,0,0
2017/4/23,0.2535,0,0
2017/5/9,0.5304,0,0
2017/5/25,0.4793,0,0
2017/6/10,0.4851,0,0
2017/6/26,0.5099,0,0
2017/7/12,0.431,0,0
2017/7/28,0.5699000000000001,0,0
2017/8/13,0.5255000000000001,0,0
2017/8/29,0.3948,0,0
2017/9/14,0.3295,0,0
2017/9/30,0.0861,0,0
2017/10/16,0.3069,0,0
2017/11/1,0.1866,0,0
2017/11/17,0.1906,0,0
2017/12/3,0.1903,0,0
2017/12/19,0.1978,0,0
2018/1/1,0.1911,0,0
2018/1/17,0.1907,0,0
2018/2/2,0.195,0,0
2018/2/18,0.1853,0,0
2018/3/6,0.1848,0,0
2018/3/22,0.2484,0,0
2018/4/7,0.219,0,0
2018/4/23,0.25,0,0
2018/5/9,0.3931,0,0
2018/5/25,0.5349,0,0
2018/6/10,0.5706,0,0
2018/6/26,0.54,0,0
2018/7/12,0.5401,0,0
2018/7/28,0.4901,0,0
2018/8/13,0.4646,0,0
2018/8/29,0.3833,0,0
2018/9/14,0.4074,0,0
2018/9/30,0.34,0,0
2018/10/16,0.2319,0,0
2018/11/1,0.2177,0,0
2018/11/17,0.2005,0,0
2018/12/3,0.2006,0,0
2018/12/19,0.1904,0,0
2019/1/1,0.2733,0,0
2019/1/17,0.2365,0,0
2019/2/2,0.2131,0,0
2019/2/18,0.2089,0,0
2019/3/6,0.219,0,0
2019/3/22,0.1703,0,0
2019/4/7,0.0656,1,0
2019/4/23,0.0571,0,0
2019/5/9,0.0803,0,0
2019/5/25,0.0885,0,0
2019/6/10,0.1377,0,0
2019/6/26,0.1406,0,0
2019/7/12,0.2099,0,0
2019/7/28,0.1955,0,0
2019/8/13,0.2064,0,0
2019/8/29,0.1764,0,0
2019/9/14,0.2039,0,0
2019/9/30,0.2188,0,0
2019/10/16,0.129,0,0
2019/11/1,0.0914,0,0
2019/11/17,0.0788,0,0
2019/12/3,0.0691,0,0
2019/12/19,0.0806,0,0
2020/1/1,0.0909,0,0
2020/1/17,0.0071,0,0
2020/2/2,0.0709,0,0
2020/2/18,0.0668,0,0
2020/3/5,0.0797,0,0
2020/3/21,0.0933,0,0
2020/4/6,0.1046,0,0
2020/4/22,0.1182,0,0
2020/5/8,0.2249,0,0
2020/5/24,0.2556,0,0
2020/6/9,0.3644,0,0
2020/6/25,0.2876,0,0
2020/7/11,0.3393,0,0
2020/7/27,0.3849,0,0
2020/8/12,0.3682,0,0
2020/8/28,0.3429,0,0
2020/9/13,0.3154,0,0
2020/9/29,0.2915,0,0
2020/10/15,0.1906,0,0
2020/10/31,0.135,0,0
2020/11/16,0.1573,0,0
2020/12/2,0.1126,0,0
2020/12/18,0.109,0,0
