datetime,EVI,label1,label2
2013/1/1,0.4098,0,0
2013/1/17,0.4413,0,0
2013/2/2,0.4146,0,0
2013/2/18,0.467,0,0
2013/3/6,0.4009,0,0
2013/3/22,0.3903,0,0
2013/4/7,0.3714,0,0
2013/4/23,0.3683,0,0
2013/5/9,0.3403,0,0
2013/5/25,0.3668,0,0
2013/6/10,0.3688,0,0
2013/6/26,0.1843,0,0
2013/7/12,0.3443,0,0
2013/7/28,0.3349,0,0
2013/8/13,0.3685,0,0
2013/8/29,0.3424,0,0
2013/9/14,0.3566,0,0
2013/9/30,0.3432,0,0
2013/10/16,0.3539,0,0
2013/11/1,0.3955,0,0
2013/11/17,0.3647,0,0
2013/12/3,0.3766,0,0
2013/12/19,0.3603,0,0
2014/1/1,0.3515,0,0
2014/1/17,0.3798,0,0
2014/2/2,0.345,0,0
2014/2/18,0.3357,0,0
2014/3/6,0.3233,0,0
2014/3/22,0.2982,0,0
2014/4/7,0.3017,0,0
2014/4/23,0.2889,0,0
2014/5/9,0.3236,0,0
2014/5/25,0.3678,0,0
2014/6/10,0.2879,0,0
2014/6/26,0.3326,0,0
2014/7/12,0.2689,0,0
2014/7/28,0.264,0,0
2014/8/13,0.3066,0,0
2014/8/29,0.2891,0,0
2014/9/14,0.3552,0,0
2014/9/30,0.3131,0,0
2014/10/16,0.3268,0,0
2014/11/1,0.3748,0,0
2014/11/17,0.3365,0,0
2014/12/3,0.3944,0,0
2014/12/19,0.3803,0,0
2015/1/1,0.4082,0,0
2015/1/17,0.4297,0,0
2015/2/2,0.3381,0,0
2015/2/18,0.3464,0,0
2015/3/6,0.3472,0,0
2015/3/22,0.297,0,0
2015/4/7,0.3367,0,0
2015/4/23,0.2576,0,0
2015/5/9,0.3492,0,0
2015/5/25,0.2971,0,0
2015/6/10,0.2767,0,0
2015/6/26,0.343,0,0
2015/7/12,0.2879,0,0
2015/7/28,0.2755,0,0
2015/8/13,0.2793,0,0
2015/8/29,0.3325,0,0
2015/9/14,0.3632,0,0
2015/9/30,0.3107,0,0
2015/10/16,0.3282,0,0
2015/11/1,0.4045,0,0
2015/11/17,0.3814,0,0
2015/12/3,0.3929,0,0
2015/12/19,0.3999,0,0
2016/1/1,0.3461,0,0
2016/1/17,0.359,0,0
2016/2/2,0.4067,0,0
2016/2/18,0.3411,0,0
2016/3/5,0.3487,0,0
2016/3/21,0.3045,0,0
2016/4/6,0.3103,0,0
2016/4/22,0.2842,0,0
2016/5/8,0.2334,0,0
2016/5/24,0.3248,0,0
2016/6/9,0.2823,0,0
2016/6/25,0.3252,0,0
2016/7/11,0.3038,0,0
2016/7/27,0.3001,0,0
2016/8/12,0.3098,0,0
2016/8/28,0.3388,0,0
2016/9/13,0.351,0,0
2016/9/29,0.3703,0,0
2016/10/15,0.3634,0,0
2016/10/31,0.3661,0,0
2016/11/16,0.431,0,0
2016/12/2,0.429,0,0
2016/12/18,0.4178,0,0
2017/1/1,0.3652,0,0
2017/1/17,0.4271,0,0
2017/2/2,0.1308,1,0
2017/2/18,0.1064,0,0
2017/3/6,0.113,0,0
2017/3/22,0.1103,0,0
2017/4/7,0.1232,0,0
2017/4/23,0.1029,0,0
2017/5/9,0.0851,0,0
2017/5/25,0.0919,0,0
2017/6/10,0.1167,0,0
2017/6/26,0.1111,0,0
2017/7/12,0.0951,0,0
2017/7/28,0.0968,0,0
2017/8/13,0.1173,0,0
2017/8/29,0.1068,0,0
2017/9/14,0.133,0,0
2017/9/30,0.1123,0,0
2017/10/16,0.2125,0,0
2017/11/1,0.1849,0,0
2017/11/17,0.1816,0,0
2017/12/3,0.1689,0,0
2017/12/19,0.1659,0,0
2018/1/1,0.1768,0,0
2018/1/17,0.1758,0,0
2018/2/2,0.1792,0,0
2018/2/18,0.1966,0,0
2018/3/6,0.1667,0,0
2018/3/22,0.1689,0,0
2018/4/7,0.1677,0,0
2018/4/23,0.1681,0,0
2018/5/9,0.1642,0,0
2018/5/25,0.229,0,0
2018/6/10,0.2013,0,0
2018/6/26,0.1941,0,0
2018/7/12,0.1867,0,0
2018/7/28,0.1715,0,0
2018/8/13,0.1885,0,0
2018/8/29,0.2229,0,0
2018/9/14,0.202,0,0
2018/9/30,0.2358,0,0
2018/10/16,0.2962,0,0
2018/11/1,0.3038,0,0
2018/11/17,0.2779,0,0
2018/12/3,0.2404,0,0
2018/12/19,0.2574,0,0
