datetime,EVI,label1,label2
2001/1/1,0.2226,0,0
2001/1/17,0.2527,0,0
2001/2/2,0.2906,0,0
2001/2/18,0.2321,0,0
2001/3/6,0.259,0,0
2001/3/22,0.3577,0,0
2001/4/7,0.2975,0,0
2001/4/23,0.3391,0,0
2001/5/9,0.2967,0,0
2001/5/25,0.3085,0,0
2001/6/10,0.3354,0,0
2001/6/26,0.358,0,0
2001/7/12,0.3923,0,0
2001/7/28,0.3804,0,0
2001/8/13,0.3971,0,0
2001/8/29,0.3999,0,0
2001/9/14,0.4408,0,0
2001/9/30,0.4088,0,0
2001/10/16,0.3934,0,0
2001/11/1,0.3339,0,0
2001/11/17,0.3023,0,0
2001/12/3,0.2671,0,0
2001/12/19,0.2337,0,0
2002/1/1,0.2815,0,0
2002/1/17,0.2868,0,0
2002/2/2,0.2518,0,0
2002/2/18,0.32,0,0
2002/3/6,0.3401,0,0
2002/3/22,0.2676,0,0
2002/4/7,0.2471,0,0
2002/4/23,0.2618,0,0
2002/5/9,0.271,0,0
2002/5/25,0.3076,0,0
2002/6/10,0.2622,0,0
2002/6/26,0.31,0,0
2002/7/12,0.3389,0,0
2002/7/28,0.319,0,0
2002/8/13,0.3281,0,0
2002/8/29,0.3251,0,0
2002/9/14,0.3783,0,0
2002/9/30,0.4027,0,0
2002/10/16,0.3354,0,0
2002/11/1,0.275,0,0
2002/11/17,0.2404,0,0
2002/12/3,0.2597,0,0
2002/12/19,0.2317,0,0
2003/1/1,0.252,0,0
2003/1/17,0.237,0,0
2003/2/2,0.2062,0,0
2003/2/18,0.2298,0,0
2003/3/6,0.2624,0,0
2003/3/22,0.2394,0,0
2003/4/7,0.2494,0,0
2003/4/23,0.2557,0,0
2003/5/9,0.2756,0,0
2003/5/25,0.2742,0,0
2003/6/10,0.2688,0,0
2003/6/26,0.2978,0,0
2003/7/12,0.3085,0,0
2003/7/28,0.3189,0,0
2003/8/13,0.369,0,0
2003/8/29,0.3566,0,0
2003/9/14,0.3746,0,0
2003/9/30,0.4895,0,0
2003/10/16,0.4235,0,0
2003/11/1,0.3466,0,0
2003/11/17,0.3287,0,0
2003/12/3,0.2545,0,0
2003/12/19,0.2165,0,0
2004/1/1,0.2497,0,0
2004/1/17,0.184,0,0
2004/2/2,0.2399,0,0
2004/2/18,0.239,0,0
2004/3/5,0.2255,0,0
2004/3/21,0.2337,0,0
2004/4/6,0.2681,0,0
2004/4/22,0.3365,0,0
2004/5/8,0.3131,0,0
2004/5/24,0.3066,0,0
2004/6/9,0.3641,0,0
2004/6/25,0.3024,0,0
2004/7/11,0.3567,0,0
2004/7/27,0.3133,0,0
2004/8/12,0.3499,0,0
2004/8/28,0.4277,0,0
2004/9/13,0.4587,0,0
2004/9/29,0.4838,0,0
2004/10/15,0.3518,0,0
2004/10/31,0.3934,0,0
2004/11/16,0.2608,0,0
2004/12/2,0.2404,0,0
2004/12/18,0.2253,0,0
2005/1/1,0.2211,0,0
2005/1/17,0.103,1,0
2005/2/2,0.0709,0,0
2005/2/18,0.0794,0,0
2005/3/6,0.0929,0,0
2005/3/22,0.1032,0,0
2005/4/7,0.0934,0,0
2005/4/23,0.0926,0,0
2005/5/9,0.0931,0,0
2005/5/25,0.085,0,0
2005/6/10,0.086,0,0
2005/6/26,0.1026,0,0
2005/7/12,0.0928,0,0
2005/7/28,0.1279,0,0
2005/8/13,0.2277,0,0
2005/8/29,0.2077,0,0
2005/9/14,0.2551,0,0
2005/9/30,0.2691,0,0
2005/10/16,0.3938,0,0
2005/11/1,0.3005,0,0
2005/11/17,0.2743,0,0
2005/12/3,0.2521,0,0
2005/12/19,0.2364,0,0
2006/1/1,0.193,0,0
2006/1/17,0.2129,0,0
2006/2/2,0.2003,0,0
2006/2/18,0.2157,0,0
2006/3/6,0.2658,0,0
2006/3/22,0.2382,0,0
2006/4/7,0.3202,0,0
2006/4/23,0.3253,0,0
2006/5/9,0.4071,0,0
2006/5/25,0.3115,0,0
2006/6/10,0.2907,0,0
2006/6/26,0.31,0,0
2006/7/12,0.3288,0,0
2006/7/28,0.295,0,0
2006/8/13,0.3426,0,0
2006/8/29,0.38,0,0
2006/9/14,0.3087,0,0
2006/9/30,0.3408,0,0
2006/10/16,0.2935,0,0
2006/11/1,0.2482,0,0
2006/11/17,0.2584,0,0
2006/12/3,0.2437,0,0
2006/12/19,0.2277,0,0
