datetime,EVI,label1,label2
2002/1/1,0.2746,0,0
2002/1/17,0.2312,0,0
2002/2/2,0.2467,0,0
2002/2/18,0.2435,0,0
2002/3/6,0.2507,0,0
2002/3/22,0.287,0,0
2002/4/7,0.2555,0,0
2002/4/23,0.2653,0,0
2002/5/9,0.2256,0,0
2002/5/25,0.2217,0,0
2002/6/10,0.2143,0,0
2002/6/26,0.2059,0,0
2002/7/12,0.1993,0,0
2002/7/28,0.2035,0,0
2002/8/13,0.1914,0,0
2002/8/29,0.1814,0,0
2002/9/14,0.176,0,0
2002/9/30,0.1658,0,0
2002/10/16,0.1674,0,0
2002/11/1,0.138,0,0
2002/11/17,0.151,0,0
2002/12/3,0.1577,0,0
2002/12/19,0.1691,0,0
2003/1/1,0.1691,0,0
2003/1/17,0.2082,0,0
2003/2/2,0.2107,0,0
2003/2/18,0.2305,0,0
2003/3/6,0.2505,0,0
2003/3/22,0.276,0,0
2003/4/7,0.3336,0,0
2003/4/23,0.2834,0,0
2003/5/9,0.2831,0,0
2003/5/25,0.2604,0,0
2003/6/10,0.2324,0,0
2003/6/26,0.2211,0,0
2003/7/12,0.2222,0,0
2003/7/28,0.2152,0,0
2003/8/13,0.2073,0,0
2003/8/29,0.2053,0,0
2003/9/14,0.1956,0,0
2003/9/30,0.1881,0,0
2003/10/16,0.1826,0,0
2003/11/1,0.1885,0,0
2003/11/17,0.1619,0,0
2003/12/3,0.1987,0,0
2003/12/19,0.1652,0,0
2004/1/1,0.1652,0,0
2004/1/17,0.2031,0,0
2004/2/2,0.2122,0,0
2004/2/18,0.2914,0,0
2004/3/5,0.2204,0,0
2004/3/21,0.268,0,0
2004/4/6,0.3049,0,0
2004/4/22,0.2466,0,0
2004/5/8,0.2372,0,0
2004/5/24,0.2242,0,0
2004/6/9,0.22,0,0
2004/6/25,0.2042,0,0
2004/7/11,0.2046,0,0
2004/7/27,0.1938,0,0
2004/8/12,0.1915,0,0
2004/8/28,0.1859,0,0
2004/9/13,0.173,0,0
2004/9/29,0.1738,0,0
2004/10/15,0.1569,0,0
2004/10/31,0.172,0,0
2004/11/16,0.1921,0,0
2004/12/2,0.1824,0,0
2004/12/18,0.1962,0,0
2005/1/1,0.2164,0,0
2005/1/17,0.2185,0,0
2005/2/2,0.2259,0,0
2005/2/18,0.2557,0,0
2005/3/6,0.2974,0,0
2005/3/22,0.3157,0,0
2005/4/7,0.3511,0,0
2005/4/23,0.4032,0,0
2005/5/9,0.3275,0,0
2005/5/25,0.3043,0,0
2005/6/10,0.2747,0,0
2005/6/26,0.2706,0,0
2005/7/12,0.2483,0,0
2005/7/28,0.2423,0,0
2005/8/13,0.2406,0,0
2005/8/29,0.2315,0,0
2005/9/14,0.239,0,0
2005/9/30,0.2142,0,0
2005/10/16,0.2346,0,0
2005/11/1,0.1967,0,0
2005/11/17,0.1944,0,0
2005/12/3,0.1682,0,0
2005/12/19,0.2217,0,0
2006/1/1,0.1823,0,0
2006/1/17,0.1903,0,0
2006/2/2,0.2037,0,0
2006/2/18,0.2145,0,0
2006/3/6,0.283,0,0
2006/3/22,0.2258,0,0
2006/4/7,0.3252,0,0
2006/4/23,0.2899,0,0
2006/5/9,0.2992,0,0
2006/5/25,0.2947,0,0
2006/6/10,0.2797,0,0
2006/6/26,0.2557,0,0
2006/7/12,0.2325,0,0
2006/7/28,0.0667,1,0
2006/8/13,0.0898,0,0
2006/8/29,0.0621,0,0
2006/9/14,0.0682,0,0
2006/9/30,0.0679,0,0
2006/10/16,0.0765,0,0
2006/11/1,0.0639,0,0
2006/11/17,0.0571,0,0
2006/12/3,0.0605,0,0
2006/12/19,0.0602,0,0
2007/1/1,0.0877,0,0
2007/1/17,0.0776,0,0
2007/2/2,0.0752,0,0
2007/2/18,0.107,0,0
2007/3/6,0.1157,0,0
2007/3/22,0.1071,0,0
2007/4/7,0.12,0,0
2007/4/23,0.1381,0,0
2007/5/9,0.1243,0,0
2007/5/25,0.1148,0,0
2007/6/10,0.1184,0,0
2007/6/26,0.1247,0,0
2007/7/12,0.1079,0,0
2007/7/28,0.1177,0,0
2007/8/13,0.1153,0,0
2007/8/29,0.1191,0,0
2007/9/14,0.1103,0,0
2007/9/30,0.1054,0,0
2007/10/16,0.1014,0,0
2007/11/1,0.0938,0,0
2007/11/17,0.095,0,0
2007/12/3,0.0792,0,0
2007/12/19,0.083,0,0
