datetime,EVI,label1,label2
2001/1/1,0.2593,0,0
2001/1/17,0.2853,0,0
2001/2/2,0.2547,0,0
2001/2/18,0.2632,0,0
2001/3/6,0.3349,0,0
2001/3/22,0.2802,0,0
2001/4/7,0.2996,0,0
2001/4/23,0.3596,0,0
2001/5/9,0.3076,0,0
2001/5/25,0.3197,0,0
2001/6/10,0.3057,0,0
2001/6/26,0.2771,0,0
2001/7/12,0.2783,0,0
2001/7/28,0.3007,0,0
2001/8/13,0.2564,0,0
2001/8/29,0.2756,0,0
2001/9/14,0.2397,0,0
2001/9/30,0.2776,0,0
2001/10/16,0.2761,0,0
2001/11/1,0.2706,0,0
2001/11/17,0.2876,0,0
2001/12/3,0.2739,0,0
2001/12/19,0.3448,0,0
2002/1/1,0.3749,0,0
2002/1/17,0.2608,0,0
2002/2/2,0.3077,0,0
2002/2/18,0.2828,0,0
2002/3/6,0.272,0,0
2002/3/22,0.2873,0,0
2002/4/7,0.3119,0,0
2002/4/23,0.3064,0,0
2002/5/9,0.311,0,0
2002/5/25,0.3048,0,0
2002/6/10,0.3009,0,0
2002/6/26,0.2914,0,0
2002/7/12,0.2727,0,0
2002/7/28,0.2689,0,0
2002/8/13,0.2568,0,0
2002/8/29,0.2539,0,0
2002/9/14,0.2827,0,0
2002/9/30,0.2642,0,0
2002/10/16,0.3431,0,0
2002/11/1,0.2829,0,0
2002/11/17,0.2834,0,0
2002/12/3,0.2802,0,0
2002/12/19,0.2706,0,0
2003/1/1,0.2975,0,0
2003/1/17,0.2747,0,0
2003/2/2,0.2927,0,0
2003/2/18,0.2704,0,0
2003/3/6,0.3181,0,0
2003/3/22,0.3259,0,0
2003/4/7,0.3143,0,0
2003/4/23,0.3717,0,0
2003/5/9,0.3486,0,0
2003/5/25,0.376,0,0
2003/6/10,0.3594,0,0
2003/6/26,0.331,0,0
2003/7/12,0.3278,0,0
2003/7/28,0.3116,0,0
2003/8/13,0.2946,0,0
2003/8/29,0.2855,0,0
2003/9/14,0.2915,0,0
2003/9/30,0.2864,0,0
2003/10/16,0.3058,0,0
2003/11/1,0.2734,0,0
2003/11/17,0.2943,0,0
2003/12/3,0.318,0,0
2003/12/19,0.354,0,0
2004/1/1,0.2926,0,0
2004/1/17,0.2947,0,0
2004/2/2,0.3061,0,0
2004/2/18,0.2869,0,0
2004/3/5,0.308,0,0
2004/3/21,0.3309,0,0
2004/4/6,0.3318,0,0
2004/4/22,0.3275,0,0
2004/5/8,0.3038,0,0
2004/5/24,0.3427,0,0
2004/6/9,0.3175,0,0
2004/6/25,0.3,0,0
2004/7/11,0.2895,0,0
2004/7/27,0.0558,1,0
2004/8/12,0.0624,0,0
2004/8/28,0.0647,0,0
2004/9/13,0.0721,0,0
2004/9/29,0.0701,0,0
2004/10/15,0.0746,0,0
2004/10/31,0.0604,0,0
2004/11/16,0.0702,0,0
2004/12/2,0.0611,0,0
2004/12/18,0.081,0,0
2005/1/1,0.0936,0,0
2005/1/17,0.0935,0,0
2005/2/2,0.0862,0,0
2005/2/18,0.1108,0,0
2005/3/6,0.1153,0,0
2005/3/22,0.1344,0,0
2005/4/7,0.1277,0,0
2005/4/23,0.1327,0,0
2005/5/9,0.1414,0,0
2005/5/25,0.1577,0,0
2005/6/10,0.1373,0,0
2005/6/26,0.1344,0,0
2005/7/12,0.1286,0,0
2005/7/28,0.1261,0,0
2005/8/13,0.1224,0,0
2005/8/29,0.1214,0,0
2005/9/14,0.1177,0,0
2005/9/30,0.1199,0,0
2005/10/16,0.1626,0,0
2005/11/1,0.1481,0,0
2005/11/17,0.1779,0,0
2005/12/3,0.1884,0,0
2005/12/19,0.1896,0,0
2006/1/1,0.2244,0,0
2006/1/17,0.2449,0,0
2006/2/2,0.2449,0,0
2006/2/18,0.2463,0,0
2006/3/6,0.2887,0,0
2006/3/22,0.3112,0,0
2006/4/7,0.3939,0,0
2006/4/23,0.3235,0,0
2006/5/9,0.3384,0,0
2006/5/25,0.2969,0,0
2006/6/10,0.2831,0,0
2006/6/26,0.2722,0,0
2006/7/12,0.2293,0,0
2006/7/28,0.2333,0,0
2006/8/13,0.2441,0,0
2006/8/29,0.2453,0,0
2006/9/14,0.217,0,0
2006/9/30,0.2836,0,0
2006/10/16,0.2311,0,0
2006/11/1,0.2803,0,0
2006/11/17,0.248,0,0
2006/12/3,0.2807,0,0
2006/12/19,0.309,0,0
