datetime,EVI,label1,label2
2001/1/1,0.2903,0,0
2001/1/17,0.2523,0,0
2001/2/2,0.2515,0,0
2001/2/18,0.261,0,0
2001/3/6,0.3177,0,0
2001/3/22,0.2697,0,0
2001/4/7,0.29,0,0
2001/4/23,0.358,0,0
2001/5/9,0.3049,0,0
2001/5/25,0.3079,0,0
2001/6/10,0.3417,0,0
2001/6/26,0.2723,0,0
2001/7/12,0.2657,0,0
2001/7/28,0.3123,0,0
2001/8/13,0.2569,0,0
2001/8/29,0.2836,0,0
2001/9/14,0.2446,0,0
2001/9/30,0.2541,0,0
2001/10/16,0.2546,0,0
2001/11/1,0.2469,0,0
2001/11/17,0.2347,0,0
2001/12/3,0.2527,0,0
2001/12/19,0.306,0,0
2002/1/1,0.3128,0,0
2002/1/17,0.2317,0,0
2002/2/2,0.2751,0,0
2002/2/18,0.2532,0,0
2002/3/6,0.255,0,0
2002/3/22,0.2599,0,0
2002/4/7,0.3007,0,0
2002/4/23,0.2926,0,0
2002/5/9,0.3551,0,0
2002/5/25,0.3101,0,0
2002/6/10,0.2942,0,0
2002/6/26,0.2792,0,0
2002/7/12,0.2507,0,0
2002/7/28,0.2588,0,0
2002/8/13,0.247,0,0
2002/8/29,0.2596,0,0
2002/9/14,0.2503,0,0
2002/9/30,0.2639,0,0
2002/10/16,0.3143,0,0
2002/11/1,0.2531,0,0
2002/11/17,0.246,0,0
2002/12/3,0.2608,0,0
2002/12/19,0.1338,0,0
2003/1/1,0.2705,0,0
2003/1/17,0.2585,0,0
2003/2/2,0.2731,0,0
2003/2/18,0.257,0,0
2003/3/6,0.2796,0,0
2003/3/22,0.2913,0,0
2003/4/7,0.3169,0,0
2003/4/23,0.3607,0,0
2003/5/9,0.3494,0,0
2003/5/25,0.3799,0,0
2003/6/10,0.3393,0,0
2003/6/26,0.3381,0,0
2003/7/12,0.3377,0,0
2003/7/28,0.305,0,0
2003/8/13,0.3076,0,0
2003/8/29,0.2994,0,0
2003/9/14,0.2667,0,0
2003/9/30,0.2713,0,0
2003/10/16,0.1976,0,0
2003/11/1,0.2632,0,0
2003/11/17,0.2836,0,0
2003/12/3,0.2989,0,0
2003/12/19,0.337,0,0
2004/1/1,0.2683,0,0
2004/1/17,0.2768,0,0
2004/2/2,0.2852,0,0
2004/2/18,0.299,0,0
2004/3/5,0.3085,0,0
2004/3/21,0.3185,0,0
2004/4/6,0.3315,0,0
2004/4/22,0.3021,0,0
2004/5/8,0.3186,0,0
2004/5/24,0.3706,0,0
2004/6/9,0.3049,0,0
2004/6/25,0.2755,0,0
2004/7/11,0.2859,0,0
2004/7/27,0.0749,1,0
2004/8/12,0.0853,0,0
2004/8/28,0.0868,0,0
2004/9/13,0.0778,0,0
2004/9/29,0.0989,0,0
2004/10/15,0.0888,0,0
2004/10/31,0.0702,0,0
2004/11/16,0.0802,0,0
2004/12/2,0.0863,0,0
2004/12/18,0.1084,0,0
2005/1/1,0.1206,0,0
2005/1/17,0.1115,0,0
2005/2/2,0.1266,0,0
2005/2/18,0.1313,0,0
2005/3/6,0.1378,0,0
2005/3/22,0.1692,0,0
2005/4/7,0.1481,0,0
2005/4/23,0.1567,0,0
2005/5/9,0.1642,0,0
2005/5/25,0.1695,0,0
2005/6/10,0.1534,0,0
2005/6/26,0.1473,0,0
2005/7/12,0.1371,0,0
2005/7/28,0.1398,0,0
2005/8/13,0.1289,0,0
2005/8/29,0.127,0,0
2005/9/14,0.1212,0,0
2005/9/30,0.1233,0,0
2005/10/16,0.1633,0,0
2005/11/1,0.1582,0,0
2005/11/17,0.1901,0,0
2005/12/3,0.1902,0,0
2005/12/19,0.1905,0,0
2006/1/1,0.2051,0,0
2006/1/17,0.2265,0,0
2006/2/2,0.2585,0,0
2006/2/18,0.2476,0,0
2006/3/6,0.2869,0,0
2006/3/22,0.3004,0,0
2006/4/7,0.3393,0,0
2006/4/23,0.3379,0,0
2006/5/9,0.3525,0,0
2006/5/25,0.314,0,0
2006/6/10,0.2725,0,0
2006/6/26,0.2782,0,0
2006/7/12,0.236,0,0
2006/7/28,0.23,0,0
2006/8/13,0.2389,0,0
2006/8/29,0.2393,0,0
2006/9/14,0.1986,0,0
2006/9/30,0.2716,0,0
2006/10/16,0.2201,0,0
2006/11/1,0.2692,0,0
2006/11/17,0.2917,0,0
2006/12/3,0.3346,0,0
2006/12/19,0.3046,0,0
