datetime,EVI,label1,label2
2013/1/1,0.2794,0,0
2013/1/17,0.2679,0,0
2013/2/2,0.2733,0,0
2013/2/18,0.2627,0,0
2013/3/6,0.2813,0,0
2013/3/22,0.2609,0,0
2013/4/7,0.3008,0,0
2013/4/23,0.2549,0,0
2013/5/9,0.2704,0,0
2013/5/25,0.2706,0,0
2013/6/10,0.2637,0,0
2013/6/26,0.257,0,0
2013/7/12,0.2426,0,0
2013/7/28,0.2354,0,0
2013/8/13,0.2402,0,0
2013/8/29,0.2602,0,0
2013/9/14,0.26,0,0
2013/9/30,0.261,0,0
2013/10/16,0.2822,0,0
2013/11/1,0.2908,0,0
2013/11/17,0.3085,0,0
2013/12/3,0.3112,0,0
2013/12/19,0.3475,0,0
2014/1/1,0.3475,0,0
2014/1/17,0.3364,0,0
2014/2/2,0.3107,0,0
2014/2/18,0.3129,0,0
2014/3/6,0.346,0,0
2014/3/22,0.3077,0,0
2014/4/7,0.3256,0,0
2014/4/23,0.3158,0,0
2014/5/9,0.2975,0,0
2014/5/25,0.3149,0,0
2014/6/10,0.2662,0,0
2014/6/26,0.2778,0,0
2014/7/12,0.2922,0,0
2014/7/28,0.2623,0,0
2014/8/13,0.2618,0,0
2014/8/29,0.2574,0,0
2014/9/14,0.2664,0,0
2014/9/30,0.2548,0,0
2014/10/16,0.2645,0,0
2014/11/1,0.28,0,0
2014/11/17,0.2918,0,0
2014/12/3,0.2993,0,0
2014/12/19,0.2927,0,0
2015/1/1,0.2927,0,0
2015/1/17,0.3869,0,0
2015/2/2,0.3094,0,0
2015/2/18,0.2779,0,0
2015/3/6,0.2672,0,0
2015/3/22,0.2751,0,0
2015/4/7,0.266,0,0
2015/4/23,0.2551,0,0
2015/5/9,0.255,0,0
2015/5/25,0.2364,0,0
2015/6/10,0.2327,0,0
2015/6/26,0.2181,0,0
2015/7/12,0.2121,0,0
2015/7/28,0.2074,0,0
2015/8/13,0.2102,0,0
2015/8/29,0.2375,0,0
2015/9/14,0.2128,0,0
2015/9/30,0.2105,0,0
2015/10/16,0.2672,0,0
2015/11/1,0.256,0,0
2015/11/17,0.242,0,0
2015/12/3,0.2563,0,0
2015/12/19,0.2743,0,0
2016/1/1,0.269,0,0
2016/1/17,0.2768,0,0
2016/2/2,0.2641,0,0
2016/2/18,0.2382,0,0
2016/3/5,0.2677,0,0
2016/3/21,0.2479,0,0
2016/4/6,0.2502,0,0
2016/4/22,0.2441,0,0
2016/5/8,0.2648,0,0
2016/5/24,0.2587,0,0
2016/6/9,0.2418,0,0
2016/6/25,0.2205,0,0
2016/7/11,0.2241,0,0
2016/7/27,0.2263,0,0
2016/8/12,0.2608,0,0
2016/8/28,0.2494,0,0
2016/9/13,0.2723,0,0
2016/9/29,0.2878,0,0
2016/10/15,0.3363,0,0
2016/10/31,0.3194,0,0
2016/11/16,0.3231,0,0
2016/12/2,0.3342,0,0
2016/12/18,0.3259,0,0
2017/1/1,0.3245,0,0
2017/1/17,0.3059,0,0
2017/2/2,0.3006,0,0
2017/2/18,0.3727,0,0
2017/3/6,0.2961,0,0
2017/3/22,0.2888,0,0
2017/4/7,0.3401,0,0
2017/4/23,0.2934,0,0
2017/5/9,0.2905,0,0
2017/5/25,0.2942,0,0
2017/6/10,0.2769,0,0
2017/6/26,0.0989,1,0
2017/7/12,0.1088,0,0
2017/7/28,0.1092,0,0
2017/8/13,0.11,0,0
2017/8/29,0.1158,0,0
2017/9/14,0.1139,0,0
2017/9/30,0.1121,0,0
2017/10/16,0.1045,0,0
2017/11/1,0.0872,0,0
2017/11/17,0.1064,0,0
2017/12/3,0.1139,0,0
2017/12/19,0.1197,0,0
2018/1/1,0.1188,0,0
2018/1/17,0.121,0,0
2018/2/2,0.1209,0,0
2018/2/18,0.1475,0,0
2018/3/6,0.1825,0,0
2018/3/22,0.1674,0,0
2018/4/7,0.2018,0,0
2018/4/23,0.1796,0,0
2018/5/9,0.1827,0,0
2018/5/25,0.149,0,0
2018/6/10,0.1601,0,0
2018/6/26,0.1352,0,0
2018/7/12,0.1546,0,0
2018/7/28,0.1382,0,0
2018/8/13,0.128,0,0
2018/8/29,0.1579,0,0
2018/9/14,0.1515,0,0
2018/9/30,0.1369,0,0
2018/10/16,0.1639,0,0
2018/11/1,0.163,0,0
2018/11/17,0.2233,0,0
2018/12/3,0.1926,0,0
2018/12/19,0.2108,0,0
