datetime,EVI,label1,label2
2001/1/1,0.3656,0,0
2001/1/17,0.2574,0,0
2001/2/2,0.3864,0,0
2001/2/18,0.2411,0,0
2001/3/6,0.2805,0,0
2001/3/22,0.2261,0,0
2001/4/7,0.2519,0,0
2001/4/23,0.2972,0,0
2001/5/9,0.3288,0,0
2001/5/25,0.2818,0,0
2001/6/10,0.2812,0,0
2001/6/26,0.3734,0,0
2001/7/12,0.2853,0,0
2001/7/28,0.2446,0,0
2001/8/13,0.2777,0,0
2001/8/29,0.2541,0,0
2001/9/14,0.2501,0,0
2001/9/30,0.2644,0,0
2001/10/16,0.3759,0,0
2001/11/1,0.2893,0,0
2001/11/17,0.2812,0,0
2001/12/3,0.2745,0,0
2001/12/19,0.2948,0,0
2002/1/1,0.3975,0,0
2002/1/17,0.3499,0,0
2002/2/2,0.2641,0,0
2002/2/18,0.2659,0,0
2002/3/6,0.2623,0,0
2002/3/22,0.273,0,0
2002/4/7,0.266,0,0
2002/4/23,0.2952,0,0
2002/5/9,0.355,0,0
2002/5/25,0.296,0,0
2002/6/10,0.2793,0,0
2002/6/26,0.2792,0,0
2002/7/12,0.2654,0,0
2002/7/28,0.2736,0,0
2002/8/13,0.2712,0,0
2002/8/29,0.2808,0,0
2002/9/14,0.254,0,0
2002/9/30,0.2755,0,0
2002/10/16,0.2579,0,0
2002/11/1,0.2649,0,0
2002/11/17,0.2816,0,0
2002/12/3,0.2643,0,0
2002/12/19,0.274,0,0
2003/1/1,0.2482,0,0
2003/1/17,0.2407,0,0
2003/2/2,0.2439,0,0
2003/2/18,0.2588,0,0
2003/3/6,0.24,0,0
2003/3/22,0.2432,0,0
2003/4/7,0.2488,0,0
2003/4/23,0.3059,0,0
2003/5/9,0.2735,0,0
2003/5/25,0.2764,0,0
2003/6/10,0.2816,0,0
2003/6/26,0.2748,0,0
2003/7/12,0.2761,0,0
2003/7/28,0.2561,0,0
2003/8/13,0.0787,1,0
2003/8/29,0.0628,0,0
2003/9/14,0.0867,0,0
2003/9/30,0.0907,0,0
2003/10/16,0.0611,0,0
2003/11/1,0.0795,0,0
2003/11/17,0.0903,0,0
2003/12/3,0.0876,0,0
2003/12/19,0.0807,0,0
2004/1/1,0.0892,0,0
2004/1/17,0.0851,0,0
2004/2/2,0.0918,0,0
2004/2/18,0.1145,0,0
2004/3/5,0.0979,0,0
2004/3/21,0.1152,0,0
2004/4/6,0.1269,0,0
2004/4/22,0.1194,0,0
2004/5/8,0.1558,0,0
2004/5/24,0.1424,0,0
2004/6/9,0.1622,0,0
2004/6/25,0.1692,0,0
2004/7/11,0.1931,0,0
2004/7/27,0.1474,0,0
2004/8/12,0.1515,0,0
2004/8/28,0.1468,0,0
2004/9/13,0.1279,0,0
2004/9/29,0.1357,0,0
2004/10/15,0.1531,0,0
2004/10/31,0.1548,0,0
2004/11/16,0.1617,0,0
2004/12/2,0.184,0,0
2004/12/18,0.1804,0,0
2005/1/1,0.1544,0,0
2005/1/17,0.1562,0,0
2005/2/2,0.1721,0,0
2005/2/18,0.1722,0,0
2005/3/6,0.1862,0,0
2005/3/22,0.1583,0,0
2005/4/7,0.1532,0,0
2005/4/23,0.1655,0,0
2005/5/9,0.1608,0,0
2005/5/25,0.1924,0,0
2005/6/10,0.1606,0,0
2005/6/26,0.1579,0,0
2005/7/12,0.1765,0,0
2005/7/28,0.1514,0,0
2005/8/13,0.1552,0,0
2005/8/29,0.1699,0,0
2005/9/14,0.1557,0,0
2005/9/30,0.1492,0,0
2005/10/16,0.1975,0,0
2005/11/1,0.189,0,0
2005/11/17,0.2044,0,0
2005/12/3,0.2085,0,0
2005/12/19,0.2004,0,0
2006/1/1,0.1991,0,0
2006/1/17,0.2345,0,0
2006/2/2,0.1958,0,0
2006/2/18,0.1763,0,0
2006/3/6,0.201,0,0
2006/3/22,0.2018,0,0
2006/4/7,0.2268,0,0
2006/4/23,0.2175,0,0
2006/5/9,0.2563,0,0
2006/5/25,0.2497,0,0
2006/6/10,0.2344,0,0
2006/6/26,0.2763,0,0
2006/7/12,0.2059,0,0
2006/7/28,0.2136,0,0
2006/8/13,0.208,0,0
2006/8/29,0.2064,0,0
2006/9/14,0.2079,0,0
2006/9/30,0.2452,0,0
2006/10/16,0.2432,0,0
2006/11/1,0.2652,0,0
2006/11/17,0.2682,0,0
2006/12/3,0.2371,0,0
2006/12/19,0.2867,0,0
