datetime,EVI,label1,label2
2015/1/1,0.1791,0,0
2015/1/17,0.1686,0,0
2015/2/2,0.1813,0,0
2015/2/18,0.1941,0,0
2015/3/6,0.1858,0,0
2015/3/22,0.261,0,0
2015/4/7,0.1987,0,0
2015/4/23,0.3086,0,0
2015/5/9,0.4709,0,0
2015/5/25,0.5448000000000001,0,0
2015/6/10,0.56,0,0
2015/6/26,0.54,0,0
2015/7/12,0.5155000000000001,0,0
2015/7/28,0.5466,0,0
2015/8/13,0.5338,0,0
2015/8/29,0.4837,0,0
2015/9/14,0.4411,0,0
2015/9/30,0.4124,0,0
2015/10/16,0.2984,0,0
2015/11/1,0.2404,0,0
2015/11/17,0.2097,0,0
2015/12/3,0.2308,0,0
2015/12/19,0.201,0,0
2016/1/1,0.2014,0,0
2016/1/17,0.2036,0,0
2016/2/2,0.2434,0,0
2016/2/18,0.2113,0,0
2016/3/5,0.1924,0,0
2016/3/21,0.2447,0,0
2016/4/6,0.2361,0,0
2016/4/22,0.2885,0,0
2016/5/8,0.4779,0,0
2016/5/24,0.4355,0,0
2016/6/9,0.4439,0,0
2016/6/25,0.454,0,0
2016/7/11,0.495,0,0
2016/7/27,0.4475,0,0
2016/8/12,0.4804,0,0
2016/8/28,0.3729,0,0
2016/9/13,0.365,0,0
2016/9/29,0.3211,0,0
2016/10/15,0.3057,0,0
2016/10/31,0.214,0,0
2016/11/16,0.2062,0,0
2016/12/2,0.2018,0,0
2016/12/18,0.19,0,0
2017/1/1,0.304,0,0
2017/1/17,0.1992,0,0
2017/2/2,0.1867,0,0
2017/2/18,0.2241,0,0
2017/3/6,0.1666,0,0
2017/3/22,0.201,0,0
2017/4/7,0.2063,0,0
2017/4/23,0.2577,0,0
2017/5/9,0.5256000000000001,0,0
2017/5/25,0.4782,0,0
2017/6/10,0.5691,0,0
2017/6/26,0.5,0,0
2017/7/12,0.3784,0,0
2017/7/28,0.5392,0,0
2017/8/13,0.5089,0,0
2017/8/29,0.3847,0,0
2017/9/14,0.325,0,0
2017/9/30,0.3202,0,0
2017/10/16,0.2908,0,0
2017/11/1,0.1931,0,0
2017/11/17,0.1932,0,0
2017/12/3,0.1838,0,0
2017/12/19,0.1996,0,0
2018/1/1,0.2046,0,0
2018/1/17,0.1905,0,0
2018/2/2,0.2017,0,0
2018/2/18,0.185,0,0
2018/3/6,0.1951,0,0
2018/3/22,0.2504,0,0
2018/4/7,0.2279,0,0
2018/4/23,0.4687,0,0
2018/5/9,0.3681,0,0
2018/5/25,0.4916,0,0
2018/6/10,0.5571,0,0
2018/6/26,0.5321,0,0
2018/7/12,0.5074000000000001,0,0
2018/7/28,0.4814,0,0
2018/8/13,0.4517,0,0
2018/8/29,0.3613,0,0
2018/9/14,0.3859,0,0
2018/9/30,0.328,0,0
2018/10/16,0.2333,0,0
2018/11/1,0.2141,0,0
2018/11/17,0.2187,0,0
2018/12/3,0.1905,0,0
2018/12/19,0.1999,0,0
2019/1/1,0.2343,0,0
2019/1/17,0.2613,0,0
2019/2/2,0.2164,0,0
2019/2/18,0.2071,0,0
2019/3/6,0.2375,0,0
2019/3/22,0.1857,1,0
2019/4/7,0.0605,0,0
2019/4/23,0.0654,0,0
2019/5/9,0.0753,0,0
2019/5/25,0.094,0,0
2019/6/10,0.1415,0,0
2019/6/26,0.1596,0,0
2019/7/12,0.2156,0,0
2019/7/28,0.193,0,0
2019/8/13,0.2155,0,0
2019/8/29,0.2172,0,0
2019/9/14,0.2103,0,0
2019/9/30,0.1788,0,0
2019/10/16,0.1371,0,0
2019/11/1,0.1072,0,0
2019/11/17,0.0914,0,0
2019/12/3,0.0779,0,0
2019/12/19,0.0736,0,0
2020/1/1,0.0908,0,0
2020/1/17,0.0053,0,0
2020/2/2,0.0806,0,0
2020/2/18,0.0705,0,0
2020/3/5,0.0858,0,0
2020/3/21,0.1037,0,0
2020/4/6,0.1092,0,0
2020/4/22,0.187,0,0
2020/5/8,0.2406,0,0
2020/5/24,0.2355,0,0
2020/6/9,0.3616,0,0
2020/6/25,0.3125,0,0
2020/7/11,0.3052,0,0
2020/7/27,0.3631,0,0
2020/8/12,0.3821,0,0
2020/8/28,0.3403,0,0
2020/9/13,0.3041,0,0
2020/9/29,0.2917,0,0
2020/10/15,0.202,0,0
2020/10/31,0.1322,0,0
2020/11/16,0.1502,0,0
2020/12/2,0.1106,0,0
2020/12/18,0.1136,0,0
